profile_id,opportunity_id,company_name,program_name,chat_message,major,city,skills,interest,program_type,work_mode,target_score,predicted_score,score_difference,absolute_difference,rank_by_rubric,rank_by_ml
qual-ielts-intern,95,ARDARA,COOP Training for Students,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,44.0,42.7176240322597,-1.2823759677403004,1.2823759677403004,155,146
qual-ielts-intern,99,Mobily,Cooperative Training Program,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,44.0,48.83544278932982,4.835442789329818,4.835442789329818,156,99
qual-ielts-intern,101,Alvarez & Marsal,COOP Training Program,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,44.0,48.53733293902352,4.537332939023521,4.537332939023521,157,107
qual-ielts-intern,103,Zain KSA,Evolve Program (Fresh Graduates),Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,44.0,44.47398537053065,0.4739853705306487,0.4739853705306487,158,131
qual-ielts-intern,105,Savvy Games Group,Cooperative Training Program (Co-op),Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,44.0,48.53733293902352,4.537332939023521,4.537332939023521,159,108
qual-ielts-intern,111,EJADA,COOP Administration & Support Engineer,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,44.0,48.256756428782055,4.2567564287820545,4.2567564287820545,160,110
qual-ielts-intern,117,Diriyah Company,Diriyah Co-op Training Program,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,44.0,41.747903975428784,-2.252096024571216,2.252096024571216,161,161
qual-ielts-intern,118,Riyadh Air,Co-op – Riyadh Air,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,44.0,42.04380014877731,-1.9561998512226921,1.9561998512226921,162,152
qual-ielts-intern,120,Lumi | لومي,COOP Intern 2025 – Lumi,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,44.0,41.747903975428784,-2.252096024571216,2.252096024571216,163,162
qual-ielts-intern,121,webook.com,COOP Trainee Opportunities – webook.com,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,44.0,42.7176240322597,-1.2823759677403004,1.2823759677403004,164,149
qual-ielts-intern,51,Ministry of Finance (Saudi Arabia) | Cooperative Training Program,Cooperative Training Program,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,40.5,35.860244950755934,-4.639755049244066,4.639755049244066,165,168
qual-ielts-intern,55,SAMA | SAMA Professional Program (SPP),SAMA Professional Program (SPP),Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,40.5,38.15870003637711,-2.3412999636228875,2.3412999636228875,166,167
qual-ielts-intern,165,Innovative Solutions SA,Presales - Tamheer,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,40.5,46.31554171247552,5.815541712475522,5.815541712475522,167,123
qual-ielts-intern,167,TAM | تام,"Tamheer Opportunity, Advisory",Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,40.5,21.456310202378965,-19.043689797621035,19.043689797621035,168,171
qual-ielts-intern,168,هيئة التأمين | Insurance Authority,Tamheer Opportunity - Specialist of Information Security,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,40.5,44.91689222141994,4.416892221419943,4.416892221419943,169,130
qual-ielts-intern,138,Nokia,Graduate Trainee (Saudi Arabia) – Fledgers Program,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,39.17,54.1047082701771,14.934708270177097,14.934708270177097,170,51
qual-ielts-intern,147,nybl,nybl Graduate Programme – Saudi Nationals (AI Bootcamp),Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,34.67,47.613528752240754,12.943528752240752,12.943528752240752,171,119
qual-ielts-intern,29,Human Resources Development Fund (HRDF) – Cooperative Training Product,Cooperative Training (HRDF product),Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,10.5,14.129891676657744,3.629891676657744,3.629891676657744,172,173
qual-ielts-intern,31,Ministry of Industry and Mineral Resources (MIM) – Cooperative Training Initiative,Cooperative Training Initiative,Business-oriented CIS student with IELTS 6.5 seeking internship in Jeddah.,CIS,Jeddah,excel; sql,,Internship,On-site,10.5,16.086055386706146,5.586055386706146,5.586055386706146,173,172
remote-only-de,156,Meel | ميل,"Software Developer Internship (Remote, min 2 months)",Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,63.5,61.35495455515138,-2.14504544484862,2.14504544484862,1,5
remote-only-de,161,AFNOYS,"AI Automation Intern - KSA (Remote, 4 weeks)",Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,63.5,58.35353495214817,-5.146465047851827,5.146465047851827,2,11
remote-only-de,77,Tabby,Intern Backend (GO) Engineer,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,61.5,61.35495455515138,-0.1450454448486198,0.1450454448486198,3,4
remote-only-de,4,Saudi National Bank (SNB),SNB Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,58.5,49.10922996573714,-9.390770034262857,9.390770034262857,4,48
remote-only-de,5,Al Rajhi Bank,Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,58.5,45.97644080005252,-12.523559199947478,12.523559199947478,5,74
remote-only-de,11,Bank Albilad,Cooperative & Summer Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,58.5,47.29850266681406,-11.20149733318594,11.20149733318594,6,60
remote-only-de,76,Tabby,Intern DevOps Engineer,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,58.5,57.02097886941556,-1.4790211305844423,1.4790211305844423,7,15
remote-only-de,81,Bank Albilad,Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,58.5,47.158970515442846,-11.341029484557154,11.341029484557154,8,64
remote-only-de,113,AILA,Co-op Training Programme,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,58.5,56.53183828795868,-1.9681617120413222,1.9681617120413222,9,16
remote-only-de,24,MOZN,Data Science Intern,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,54.5,54.259961661078506,-0.24003833892149373,0.24003833892149373,10,27
remote-only-de,79,Tabby,Intern Data Engineer,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,54.5,66.39950188979559,11.899501889795587,11.899501889795587,11,1
remote-only-de,143,Lean Technologies,Software Engineering Intern – KSA,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,54.5,55.15222101839191,0.6522210183919128,0.6522210183919128,12,22
remote-only-de,145,HungerStation | هنقرستيشن,"Co-OP Trainee, Data Analysis – Info Sec",Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,54.5,59.2056242502735,4.705624250273502,4.705624250273502,13,8
remote-only-de,123,EjadTech - إيجاد التقنية,"Summer Internship Program 2025 (Computer, Data, and AI Majors)",Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,53.0,59.03397118438196,6.0339711843819615,6.0339711843819615,14,10
remote-only-de,124,InnovationTeam,Java Microservices Internship Programme (Saudi Nationals),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,53.0,61.45775849113378,8.45775849113378,8.45775849113378,15,3
remote-only-de,162,SAS,CareerStart@SAS 2026 - Presales Customer Intelligence Intern (Riyadh),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,52.0,51.99942383175815,-0.0005761682418494729,0.0005761682418494729,16,30
remote-only-de,164,ضالتي Dhallaty,Tech Intern: Fresh Grad or Student,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,52.0,51.99942383175815,-0.0005761682418494729,0.0005761682418494729,17,31
remote-only-de,169,Snbla | سنبله,Paid Internship Program (FinTech),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,52.0,51.90355594440375,-0.09644405559625113,0.09644405559625113,18,36
remote-only-de,92,SDM,AI COOP,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,51.5,49.35623361911983,-2.143766380880173,2.143766380880173,19,45
remote-only-de,122,moneymoon,Tech & AI Co-op Program 2025,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,51.5,55.97314449093676,4.473144490936761,4.473144490936761,20,19
remote-only-de,128,SCAI | سكاي,CO-OP Training Opportunities (Intern),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,51.5,59.09508173502293,7.59508173502293,7.59508173502293,21,9
remote-only-de,140,Bosch Middle East,Software Development Intern (AI/Cloud),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,51.5,62.13928348821069,10.639283488210687,10.639283488210687,22,2
remote-only-de,144,Mirai (Scopely) | مِراي,AI Engineering Intern (GenAI),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,51.5,54.8099354244326,3.3099354244326022,3.3099354244326022,23,26
remote-only-de,155,Laverne Group | مجموعة لافيرن,Data Analyst / Data Engineer Intern (IT Department),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,51.5,61.14241571637156,9.64241571637156,9.64241571637156,24,6
remote-only-de,159,Knodemy Inc.,AI Developer & Tech Trainer Intern - Riyadh,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,51.5,54.92335966310091,3.4233596631009107,3.4233596631009107,25,25
remote-only-de,57,IBM,"Automation, Data & AI – Intern",Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,50.0,53.444090980721526,3.4440909807215263,3.4440909807215263,26,28
remote-only-de,154,Markaba | مركبة,Start-up Software Intern – TAMHEER (Saudi nationals only),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,50.0,47.54145324860316,-2.458546751396838,2.458546751396838,27,59
remote-only-de,163,Devoteam,Trainee - Future Leaders Program (Co-op/Fresh Graduate),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,50.0,48.98473908029306,-1.0152609197069395,1.0152609197069395,28,56
remote-only-de,166,HUMAIN,Tamheer Program (Software Engineer / Cybersecurity / MIS),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,50.0,51.18651623228583,1.1865162322858325,1.1865162322858325,29,37
remote-only-de,170,2P Perfect Presentation,Data Analyst (Tamheer),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,50.0,43.89306839703785,-6.106931602962149,6.106931602962149,30,92
remote-only-de,173,Abunayyan Holding,Data Analyst (Tamheer),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,50.0,42.57975766248397,-7.420242337516029,7.420242337516029,31,103
remote-only-de,6,Capital Market Authority (CMA),COOP Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,45.97644080005252,-2.523559199947478,2.523559199947478,32,75
remote-only-de,12,Tamara,Tamara Builders Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,49.10922996573714,0.6092299657371427,0.6092299657371427,33,49
remote-only-de,37,KAPSARC,Intern (Coop- Trainee),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,52.01205167434109,3.5120516743410874,3.5120516743410874,34,29
remote-only-de,41,Bank Albilad,Cooperative and Summer Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,47.158970515442846,-1.3410294845571542,1.3410294845571542,35,61
remote-only-de,47,Microsoft | Ru'aa Program (Riyadh),Ru'aa Program Internship (Solution Engineering),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,51.91582303123285,3.415823031232847,3.415823031232847,36,35
remote-only-de,50,SAB (Saudi Awwal Bank) | Cooperative Training Programme (COOP),SAB Cooperative Training Programme (COOP),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,49.10922996573714,0.6092299657371427,0.6092299657371427,37,51
remote-only-de,61,KAUST,Visiting Student Research Program (VSRP) Internship,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,50.74786777980206,2.247867779802057,2.247867779802057,38,40
remote-only-de,64,Al Rajhi Takaful,Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,47.158970515442846,-1.3410294845571542,1.3410294845571542,39,62
remote-only-de,69,Arab National Bank (ANB),COOP Trainee,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,42.46922004308193,-6.030779956918067,6.030779956918067,40,104
remote-only-de,70,Tamara,Builders Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,44.00952402709191,-4.4904759729080865,4.4904759729080865,41,91
remote-only-de,71,OmniOps,Co‑op Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,56.11639880384484,7.616398803844838,7.616398803844838,42,17
remote-only-de,72,Tatweer Educational Technologies (TETCO),Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,55.852511694072646,7.352511694072646,7.352511694072646,43,20
remote-only-de,73,The Saudi Investment Bank (SAIB),Cooperative Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,47.158970515442846,-1.3410294845571542,1.3410294845571542,44,63
remote-only-de,74,Saudi Awwal Bank (SAB),COOP Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,46.95525814367467,-1.5447418563253308,1.5447418563253308,45,68
remote-only-de,75,Riyad Bank,Internships and Coop Trainings (CSR 2019),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,42.46922004308193,-6.030779956918067,6.030779956918067,46,105
remote-only-de,78,Tabby,Intern Frontend Engineer,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,55.09144394564814,6.5914439456481375,6.5914439456481375,47,23
remote-only-de,80,Tabby,No-Code / AI Agents Engineering Intern,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,51.91615292776327,3.416152927763271,3.416152927763271,48,33
remote-only-de,84,Al Rajhi Takaful,Coop Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,47.158970515442846,-1.3410294845571542,1.3410294845571542,49,65
remote-only-de,85,TAWAL,COOP Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,55.852511694072646,7.352511694072646,7.352511694072646,50,21
remote-only-de,86,Wakeb_Data,COOP Training,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,49.10922996573714,0.6092299657371427,0.6092299657371427,51,52
remote-only-de,93,HUED,HUED COOP Program 2026,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,51.98587159874565,3.4858715987456534,3.4858715987456534,52,32
remote-only-de,94,Araamis • أرامس,Araamis COOP Program 2026,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,49.10922996573714,0.6092299657371427,0.6092299657371427,53,53
remote-only-de,97,Saudi Motorsport Company (SMC),COOP Trainee (IT Asset Project Management),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,49.10922996573714,0.6092299657371427,0.6092299657371427,54,54
remote-only-de,100,Saudi Awwal Bank (SAB),Student Opportunities: Cooperative / Practical Training,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,47.158970515442846,-1.3410294845571542,1.3410294845571542,55,66
remote-only-de,107,sirar by stc,Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,57.0886769055038,8.588676905503803,8.588676905503803,56,13
remote-only-de,108,Gathern,Co-op Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,56.07101412123384,7.571014121233837,7.571014121233837,57,18
remote-only-de,116,Lucidya,Technical Internship or Coop – Lucidya,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,57.61918732186093,9.119187321860927,9.119187321860927,58,12
remote-only-de,135,Golf Saudi,IT Co-op Trainee,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,50.58128990775172,2.0812899077517173,2.0812899077517173,59,42
remote-only-de,137,1957 Ventures,Internship / Co-Op Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,49.10922996573714,0.6092299657371427,0.6092299657371427,60,55
remote-only-de,139,Ericsson,Summer Interns (Ericsson Saudi),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,54.92335966310091,6.423359663100911,6.423359663100911,61,24
remote-only-de,141,Saudi Payments | المدفوعات السعودية,COOP Training – August 2024,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,50.93950796173223,2.4395079617322324,2.4395079617322324,62,39
remote-only-de,142,Saudi Tadawul Group | تداول,Cooperative Training Program (COOP),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,57.0886769055038,8.588676905503803,8.588676905503803,63,14
remote-only-de,150,Boeing Saudi Arabia Limited,Intern - Info Technology & Data Analytics (Riyadh),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,60.17478288936592,11.674782889365922,11.674782889365922,64,7
remote-only-de,158,SMART Technology Solutions | سمارت لحلول التقنية,R&D Intern (Riyadh),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,51.91615292776327,3.416152927763271,3.416152927763271,65,34
remote-only-de,160,Water Transmission Company | شركة نقل المياه,Tamheer Internship Program (HRIS / Engineering & PM - Riyadh),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,48.5,48.56232841991724,0.06232841991724314,0.06232841991724314,66,57
remote-only-de,138,Nokia,Graduate Trainee (Saudi Arabia) – Fledgers Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,46.5,51.0618742368213,4.561874236821303,4.561874236821303,67,38
remote-only-de,48,Oracle | Business Development Intern (KSA market),Business Development Intern (KSA market),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,46.0,38.53121728993104,-7.468782710068957,7.468782710068957,68,152
remote-only-de,52,Ministry of Industry and Mineral Resources | Cooperative Training,Cooperative Training Initiative,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,46.0,34.89036830516924,-11.10963169483076,11.10963169483076,69,168
remote-only-de,56,HRDF | Cooperative Training Product,Cooperative Training Product,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,46.0,38.27605547507358,-7.7239445249264165,7.7239445249264165,70,154
remote-only-de,8,KPMG Saudi Arabia,COOP & Internship Programs,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,44.5,40.60787322505356,-3.8921267749464405,3.8921267749464405,71,124
remote-only-de,14,Saudi Exports (Saudi Export Development Authority),COOP & Summer Training (FAQ-confirmed),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,44.5,40.48896966001215,-4.0110303399878475,4.0110303399878475,72,135
remote-only-de,22,BlackRock,Client & Product Summer Internship Programme (EMEA) - includes Riyadh,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,44.5,45.994203431610806,1.4942034316108064,1.4942034316108064,73,73
remote-only-de,32,TBC (The Beauty Company),Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,44.5,40.62860214320482,-3.871397856795177,3.871397856795177,74,123
remote-only-de,39,Saudi Food & Drug Authority (SFDA),COOP training (First semester 2025-2026 intake),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,44.5,37.75719322770342,-6.742806772296582,6.742806772296582,75,158
remote-only-de,62,General Authority for Statistics (GASTAT),Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,44.5,46.41102480383673,1.9110248038367317,1.9110248038367317,76,71
remote-only-de,63,Saudi Center for Opinion Polling (SCOP),Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,44.5,46.38789496663311,1.8878949666331124,1.8878949666331124,77,72
remote-only-de,90,NHC,COOP Trainee,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,44.5,37.75719322770342,-6.742806772296582,6.742806772296582,78,161
remote-only-de,157,Nahdi Medical Co.,IT Internship / COOP Program (6 months),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,44.5,43.04203374891628,-1.4579662510837181,1.4579662510837181,79,99
remote-only-de,42,The Saudi National Bank (SNB),SNB Rowad Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,43.5,40.95127412255285,-2.548725877447147,2.548725877447147,80,121
remote-only-de,106,Bank AlJazira,Tamheer Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,43.5,44.67179615128583,1.1717961512858324,1.1717961512858324,81,85
remote-only-de,147,nybl,nybl Graduate Programme – Saudi Nationals (AI Bootcamp),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,43.5,43.74886240325552,0.24886240325552222,0.24886240325552222,82,93
remote-only-de,60,Cisco,Cisco NetVersity (Saudi Arabia),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,42.5,37.985965784595024,-4.514034215404976,4.514034215404976,83,156
remote-only-de,45,NEOM | GrOW (Graduates Opportunities in Work),GrOW (Graduates Opportunities in Work),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,41.0,40.30605699003769,-0.693943009962311,0.693943009962311,84,144
remote-only-de,53,King Fahd Causeway Authority | Internship Program,Internship Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,41.0,45.95077689791035,4.950776897910352,4.950776897910352,85,76
remote-only-de,28,"Zakat, Tax and Customs Authority (ZATCA)",Binaa-Alkafaat Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,39.5,33.23271685165864,-6.267283148341363,6.267283148341363,86,170
remote-only-de,43,National Cybersecurity Authority (NCA) – Academy,Cybersecurity training programs (academy),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,39.5,38.3747155818904,-1.125284418109601,1.125284418109601,87,153
remote-only-de,44,PIF | Graduate Development Program,Graduate Development Program (GDP),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,39.5,40.43919542589873,0.9391954258987312,0.9391954258987312,88,138
remote-only-de,2,SABIC,COOP Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,37.5,40.3901554017156,2.890155401715603,2.890155401715603,89,142
remote-only-de,26,Yasref,Yasref Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,37.5,45.77804197729572,8.278041977295722,8.278041977295722,90,80
remote-only-de,171,Infosys,Summer Intern (Infosys InStep ’26 – Bangalore),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,37.5,42.02472163031743,4.52472163031743,4.52472163031743,91,113
remote-only-de,51,Ministry of Finance (Saudi Arabia) | Cooperative Training Program,Cooperative Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,36.0,39.03623647996965,3.036236479969652,3.036236479969652,92,149
remote-only-de,126,Trendyol Group,Trendyol Tech Talent - Bootcamp & COOP Internship Program (Saudi Students Only),Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,36.0,48.38676667821148,12.38676667821148,12.38676667821148,93,58
remote-only-de,127,Ninja نينجا,COOP Training Program,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,36.0,40.19662190193396,4.196621901933959,4.196621901933959,94,146
remote-only-de,165,Innovative Solutions SA,Presales - Tamheer,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,36.0,36.03886805669151,0.03886805669151272,0.03886805669151272,95,165
remote-only-de,168,هيئة التأمين | Insurance Authority,Tamheer Opportunity - Specialist of Information Security,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,36.0,35.03824704202448,-0.96175295797552,0.96175295797552,96,167
remote-only-de,172,شركة الخدمات المدارة | Managed Services Company,Intern Cybersecurity Engineer,Data engineering student seeking fully remote training anywhere in Saudi Arabia.,DE,Remote,python; sql,,Training,Remote,36.0,42.75737247673909,6.757372476739093,6.757372476739093,97,102
