profile_id,chat_message,major,university,city,preferred_locations,skills,qualifications,interest,program_type,work_mode,preferred_roles,interview_preference,opportunity_id,company_name,program_name,opportunity_city,opportunity_program_type,opportunity_work_mode,opportunity_skills,opportunity_requirements,opportunity_role_cluster,interview_required,source_url,verified_opportunity,opportunity_inferred_role_cluster,opportunity_inferred_interests,opportunity_inferred_skills,opportunity_required_skills,opportunity_preferred_skills,major_fit_score,skill_match_score,role_interest_score,city_match_score,program_type_score,work_mode_score,verification_score,interview_score,target_score
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,44,PIF | Graduate Development Program,Graduate Development Program (GDP),Riyadh,Graduate Program,In person,dashboards; modeling; SQL; Data analysis,See PIF GDP page; English proficiency proof: IELTS/TOEFL accepted (as specified).,Data Analytics,Not stated,https://www.pif.gov.sa/careers/graduate-development-program/,True,,,,,,0.6,0.5,0.3,1.0,0.0,1.0,1.0,0.5,54.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,45,NEOM | GrOW (Graduates Opportunities in Work),GrOW (Graduates Opportunities in Work),Saudi Arabia,Graduate Program,Not stated,ITSM; Networking Fundamentals; troubleshooting,Bachelor or Master; English proficiency; GPA minimum as stated.,Network Engineering,Not stated,https://www.neom.com/en-us/be-part-of-neom/be-part-of-neom/grow,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,0.6,0.0,0.6,0.5,0.0,0.3,1.0,0.5,40.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,46,ROSHN | COOP Trainee Program,COOP Trainee Program,Riyadh,COOP,In person,Co-op university prerequisite; English,"Saudi national; GPA threshold; English; MS Office; COOP prerequisite; upload CV, COOP letter, transcript (per posting).",General Computing,Not stated,https://www.linkedin.com/jobs/view/3916799012,True,,,,,,0.6,0.0,0.0,1.0,0.5,1.0,1.0,0.5,45.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,47,Microsoft | Ru'aa Program (Riyadh),Ru'aa Program Internship (Solution Engineering),Riyadh,Internship,In person,Cloud fundamentals; solution design; Cloud Computing; Machine Learning; Solution Engineering,See posting; Saudi nationals (Ru'aa program); early-career recruitment and skilling.,Machine Learning,Not stated,https://sa.linkedin.com/jobs/view/ru-aa-program-solution-engineering-internship-opportunity-at-microsoft-4289937018,True,AI / Machine Learning,Data Science; Data Engineering,python; sql; machine learning; data analysis,python; machine learning; data analysis; sql; etl,nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi,0.6,0.7,0.6,1.0,0.5,1.0,1.0,0.5,68.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,48,Oracle | Business Development Intern (KSA market),Business Development Intern (KSA market),Saudi Arabia,Internship,Not stated,CRM; reporting; Research; Market research; Sales funnel,Fresh graduates; market research; CRM tools (per posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/business-development-intern-ksa-market-at-oracle-4302657149,True,,,,,,0.6,0.0,0.0,0.5,0.5,0.3,1.0,0.5,36.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,49,SAP | Student Internship (Riyadh),Student Internship - Riyadh,Riyadh,Internship,In person,Not stated,See SAP posting; internship program with coaching and real business projects.,General Computing,Not stated,https://jobs.sap.com/job/Riyadh-Student-Internship-Riyadh-11435/1290191201/,True,,,,,,0.6,0.0,0.0,1.0,0.5,1.0,1.0,0.5,45.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,50,SAB (Saudi Awwal Bank) | Cooperative Training Programme (COOP),SAB Cooperative Training Programme (COOP),Riyadh,COOP,In person,Not stated,See careers page; COOP integrates academic learning with real work experience (explicit).,General Computing,Not stated,https://careers.sab.com/en/,True,Backend Engineering,FinTech; Software Development; Data Science; Cybersecurity,sql; python; api; cybersecurity; data analysis,python; apis; sql; git,docker; testing; cloud; rest apis,0.6,0.7,0.0,1.0,0.5,1.0,1.0,0.5,59.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,51,Ministry of Finance (Saudi Arabia) | Cooperative Training Program,Cooperative Training Program,Riyadh,COOP,Not stated,Not stated,Saudi national; GPA 'Very Good' threshold; intermediate English; pass screening & interview (per MoF).,General Computing,Not stated,https://www.mof.gov.sa/en/MediaCenter/news/Pages/News_15092024.aspx,True,,,,,,0.6,0.0,0.0,1.0,0.5,0.3,1.0,0.5,41.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,52,Ministry of Industry and Mineral Resources | Cooperative Training,Cooperative Training Initiative,Saudi Arabia,COOP,Not stated,Not stated,See MIM page; targets diploma/bachelor students in applied specializations.,General Computing,Not stated,https://www.mim.gov.sa/en/empower-training/cooperative-training,True,,,,,,0.6,0.0,0.0,0.5,0.5,0.3,1.0,0.5,36.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,53,King Fahd Causeway Authority | Internship Program,Internship Program,Multiple,Internship,Not stated,Incident Response; Networking Fundamentals; SIEM; vuln mgmt,COOP requirements; GPA threshold; personal interview; not graduated (per KFCA).,Network Engineering,Not stated,https://kfca.sa/en/internship,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,0.6,0.0,0.6,0.5,0.5,0.3,1.0,0.5,45.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,54,Tawuniya | Tamheer Program (Fresh Graduates),Tamheer Program,Riyadh,Not stated,In person,Incident Response; Networking Fundamentals; SIEM; vuln mgmt; Tamheer (fresh graduates); English,Fresh graduates; English; minimum GPA 3/4 or 4/5; immediate joining (per posting).,Network Engineering,Not stated,https://sa.linkedin.com/jobs/view/tamheer-program-at-tawuniya-4302299428,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,0.6,0.0,0.6,1.0,0.3,1.0,1.0,0.5,52.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,55,SAMA | SAMA Professional Program (SPP),SAMA Professional Program (SPP),Riyadh,Graduate Program,Not stated,Not stated,Saudi national; bachelor (<=23) or master (<=26); grade at least very good; English proficiency; apply via SAMA career portal (per news).,General Computing,Not stated,https://www.sama.gov.sa/en-US/News/Pages/news-1089.aspx,True,,,,,,0.6,0.0,0.0,1.0,0.0,0.3,1.0,0.5,36.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,56,HRDF | Cooperative Training Product,Cooperative Training Product,Saudi Arabia,COOP,Not stated,Not stated,Saudi citizenship; registered in HRDF e-services; enrolled in diploma/bachelor; not excluded (per HRDF page).,General Computing,Not stated,https://www.hrdf.org.sa/en/products-and-services/programs/individuals/training/cooperative-training/,True,,,,,,0.6,0.0,0.0,0.5,0.5,0.3,1.0,0.5,36.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,57,IBM,"Automation, Data & AI – Intern",Riyadh,Internship,Not stated,APIs; ITIL; Cybersecurity Fundamentals; Automation; Data & AI; Cloud Computing; Containers; MLOps,"Technical degree (e.g., CS/IS/Engineering); interest in Automation or Data&AI or Security or Infrastructure (per posting).",Cybersecurity,Not stated,https://sa.linkedin.com/jobs/view/automation-data-ai-intern-at-ibm-3970468169,True,Network Security,Cybersecurity; Cloud / DevOps; Data Science; Data Engineering; Software Development,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment; python; sql; machine learning; data analysis; api; git,networking; linux; security fundamentals; cybersecurity fundamentals; python; machine learning; data analysis; sql; etl; apis; git; javascript; html; css; react,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment; nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi; docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.7,0.6,1.0,0.5,0.3,1.0,0.5,64.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,58,Unifonic,Internship (Unifonic),Riyadh,Internship,In person,ITIL,See internship listing; includes technical assignment stage (per page).,General Computing,Not stated,https://www.unifonic.com/en/careers/internship-4,True,,,,,,0.6,0.0,0.3,1.0,0.5,1.0,1.0,0.5,49.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,59,Misk Foundation,Misk Traineeship / Internship Program,Riyadh,Not stated,In person,Not stated,Saudi national; fresh graduate (2023–2024) bachelor/master; GPA threshold; advanced English; full dedication (per page).,General Computing,Not stated,https://hub.misk.org.sa/programs/skills/internship-program-at-mohammed-bin-salman-foundation-misk/,True,,,,,,0.6,0.0,0.0,1.0,0.3,1.0,1.0,0.5,43.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,60,Cisco,Cisco NetVersity (Saudi Arabia),Saudi Arabia,Not stated,In person,Networking Fundamentals; ITIL; Networking; Cybersecurity Fundamentals,High GPA; good English and communication; top Saudi graduates in business and technology majors (per page).,Cybersecurity,Not stated,https://www.cisco.com/web/ME/sa/netversity/whatis.html,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,0.6,0.0,0.3,0.5,0.3,1.0,1.0,0.5,42.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,61,KAUST,Visiting Student Research Program (VSRP) Internship,Makkah,Internship,In person,Machine Learning,3rd/4th-year undergrads or master’s; GPA >=3.5/4; English proficiency (per page).,Machine Learning,Not stated,https://admissions.kaust.edu.sa/study/internships,True,AI / Machine Learning,Data Science; Data Engineering,python; sql; machine learning; data analysis,python; machine learning; data analysis; sql; etl,nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi,0.6,0.7,0.0,0.0,0.5,1.0,1.0,0.5,49.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,62,General Authority for Statistics (GASTAT),Cooperative Training Program,Riyadh,COOP,In person,dashboards; modeling; SQL; Data analysis; ITIL,Saudi national; cooperative training required for graduation; must pass interview (per page).,Data Analytics,Not stated,https://www.stats.gov.sa/cooperative-training,True,,,,,,0.6,0.5,0.3,1.0,0.5,1.0,1.0,0.5,59.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,63,Saudi Center for Opinion Polling (SCOP),Cooperative Training Program,Riyadh,COOP,In person,dashboards; modeling; SQL; Data analysis; ITIL,Saudi national; bachelor student; cooperative training required; must pass personal interview (per page).,Data Analytics,Not stated,https://scop.sa/en/cooperative-training/,True,,,,,,0.6,0.5,0.3,1.0,0.5,1.0,1.0,0.5,59.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,64,Al Rajhi Takaful,Cooperative Training Program,Riyadh,COOP,In person,Incident Response; Networking Fundamentals; SIEM; vuln mgmt; ITIL; Cybersecurity Fundamentals; Co-op training letter; English; GPA requirement,Saudi; final academic year; COOP letter; GPA and English requirements per posting.,Cybersecurity,Not stated,https://sa.linkedin.com/jobs/view/cooperative-training-program-at-al-rajhi-takaful-4347373143,True,Network Security,Cybersecurity; Cloud / DevOps; FinTech; Software Development; Data Science,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment; sql; python; api; data analysis,networking; linux; security fundamentals; cybersecurity fundamentals; python; apis; sql; git,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment; docker; testing; cloud; rest apis,0.6,0.7,0.0,1.0,0.5,1.0,1.0,0.5,59.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,65,Expenditure & Projects Efficiency Authority (EXPRO),Future Makers (صنّاع المستقبل) – Cooperative Training,Riyadh,COOP,In person,Not stated,Apply via EXPRO careers page during intake window (per announcement).,General Computing,Not stated,https://careers.expro.gov.sa/go/Human-Capital/7726123/,True,,,,,,0.6,0.0,0.0,1.0,0.5,1.0,1.0,0.5,45.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,66,Ministry of Finance (Saudi Arabia),Cooperative Training Program (Ministry of Finance),Riyadh,COOP,In person,GRC,Saudi; GPA ≥3.75/5 or 2.75/4; English level medium+; pass screening and personal interview (per MoF news).,General Computing,Not stated,https://www.mof.gov.sa/mediacenter/news/Pages/News_15092024.aspx,True,,,,,,0.6,0.0,0.0,1.0,0.5,1.0,1.0,0.5,45.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,67,General Entertainment Authority (GEA),GEA Cooperative Training Program,Riyadh,COOP,In person,Not stated,Apply via GEA careers portal (per press release).,General Computing,Not stated,https://www.gea.gov.sa/gea-launches-cooperative-training-program-for-university-students/,True,,,,,,0.6,0.0,0.0,1.0,0.5,1.0,1.0,0.5,45.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,68,Banque Saudi Fransi (BSF),COOP Training,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,Saudi; senior undergraduate (not yet graduated); GPA >=3.0/4; COOP request letter; transcript; CV; COOP duration >=16 weeks; paid with monthly stipend (per posting).,Cybersecurity,Not stated,https://www.bsfcareers.sa/ar/saudi-arabia/jobs/coop-training-4188400/,True,Cybersecurity,Cybersecurity,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking,linux; networking; cybersecurity fundamentals; security fundamentals,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring,0.6,0.0,0.0,1.0,0.5,1.0,1.0,0.5,45.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,69,Arab National Bank (ANB),COOP Trainee,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,Saudi national; COOP trainee role (per posting).,Cybersecurity,Not stated,https://careers.anb.sa/ar/saudi-arabia/jobs/coop-trainee-1100056538/,True,Cybersecurity,Cybersecurity; FinTech; Software Development; Data Science,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; sql; python; api; data analysis,linux; networking; cybersecurity fundamentals; security fundamentals; python; apis; sql; git,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; docker; testing; cloud; rest apis,0.6,0.7,0.0,1.0,0.5,1.0,1.0,0.5,59.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,70,Tamara,Builders Program,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,Students seeking internship/co-op opportunities (per program page).,Cybersecurity,Not stated,https://tamara.co/en-bh/careers/builders,True,Cybersecurity,Cybersecurity; FinTech; Software Development; Data Science,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; sql; python; api; data analysis,linux; networking; cybersecurity fundamentals; security fundamentals; python; apis; sql; git,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; docker; testing; cloud; rest apis,0.6,0.7,0.0,1.0,0.5,1.0,1.0,0.5,59.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,71,OmniOps,Co‑op Training Program,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,Final-year students or eligible for Co‑op; majors include CS/Software/IT/Data Science (per posting).,Data Science,Not stated,https://sa.linkedin.com/jobs/view/co-op-training-program-at-omniops-4296780430,True,Cybersecurity,Cybersecurity; Data Science; Data Engineering,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; python; sql; machine learning; data analysis,linux; networking; cybersecurity fundamentals; security fundamentals; python; machine learning; data analysis; sql; etl,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi; statistics; pandas; visualization,0.6,0.7,0.6,1.0,0.5,1.0,1.0,0.5,68.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,72,Tatweer Educational Technologies (TETCO),Cooperative Training Program,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,"Saudi national; GPA 3/4 or 3.75/5; duration 3–6 months; majors include CS, Cyber Security, Software Engineering, Computer Engineering (per posting).",Software Engineering,Not stated,https://www.linkedin.com/jobs/view/3428123597/,True,Cybersecurity,Cybersecurity; Software Development,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; python; api; sql; git,linux; networking; cybersecurity fundamentals; security fundamentals; python; apis; sql; git; javascript; html; css; react,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.7,0.6,1.0,0.5,1.0,1.0,0.5,68.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,73,The Saudi Investment Bank (SAIB),Cooperative Program,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,COOP students; admission includes interviews at HR and then the department (per SAIB COOP page).,Cybersecurity,Not stated,https://careers.saib.com.sa/en/page/coop-program/,True,Cybersecurity,Cybersecurity; FinTech; Software Development; Data Science,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; sql; python; api; data analysis,linux; networking; cybersecurity fundamentals; security fundamentals; python; apis; sql; git,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; docker; testing; cloud; rest apis,0.6,0.7,0.0,1.0,0.5,1.0,1.0,0.5,59.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,74,Saudi Awwal Bank (SAB),COOP Program,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,Strong English; minimum 6 months training contract; full-time 5 days/week (per posting).,Cybersecurity,Not stated,https://sa.linkedin.com/jobs/view/coop-program-at-sab-4350432076,True,Cybersecurity,Cybersecurity; FinTech; Software Development; Data Science,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; sql; python; api; data analysis,linux; networking; cybersecurity fundamentals; security fundamentals; python; apis; sql; git,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; docker; testing; cloud; rest apis,0.6,0.7,0.0,1.0,0.5,1.0,1.0,0.5,59.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,75,Riyad Bank,Internships and Coop Trainings (CSR 2019),Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,Not stated (report summary).,Cybersecurity,Not stated,https://www.riyadbank.com/documents/20121/3672245/csr-2019.pdf/,True,Cybersecurity,Cybersecurity; FinTech; Software Development; Data Science,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; sql; python; api; data analysis,linux; networking; cybersecurity fundamentals; security fundamentals; python; apis; sql; git,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; docker; testing; cloud; rest apis,0.6,0.7,0.0,1.0,0.5,1.0,1.0,0.5,59.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,76,Tabby,Intern DevOps Engineer,Riyadh,Internship,Remote,CD; CI; IaC; observability; scripting; Cloud Computing; Git; Kubernetes; CI/CD; GRC,Saudi nationals; full-time engagement; administered through HRDF (per posting).,DevOps,Not stated,https://sa.linkedin.com/jobs/view/intern-devops-engineer-at-tabby-%D8%AA%D8%A7%D8%A8%D9%8A-4371009171,True,Backend Engineering,FinTech; Software Development; Data Science; Cybersecurity,sql; python; api; cybersecurity; data analysis,python; apis; sql; git; linux; docker,testing; cloud; rest apis; kubernetes; ci/cd; aws; azure; terraform,0.6,0.7,0.3,1.0,0.5,0.0,1.0,0.5,58.5
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,77,Tabby,Intern Backend (GO) Engineer,Riyadh,Internship,Remote,cloud; concurrency; containers; Go; SQL; testing; Cloud Computing; Kubernetes; GRC; Web Development,Saudi nationals; full-time; administered through HRDF (per posting).,Software Engineering,Not stated,https://sa.linkedin.com/jobs/view/intern-backend-go-engineer-at-tabby-%D8%AA%D8%A7%D8%A8%D9%8A-4371009170,True,Backend Engineering,FinTech; Software Development; Data Science; Cybersecurity,sql; python; api; cybersecurity; data analysis; git,python; apis; sql; git; javascript; html; css; react,docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.85,0.6,1.0,0.5,0.0,1.0,0.5,66.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,78,Tabby,Intern Frontend Engineer,Riyadh,Internship,In person,complex user flows; design systems; Frontend engineering; shared libraries; Web Development,See posting.,Software Engineering,Not stated,https://sa.linkedin.com/jobs/view/intern-frontend-engineer-at-tabby-%D8%AA%D8%A7%D8%A8%D9%8A-4371001235,True,Backend Engineering,FinTech; Software Development; Data Science; Cybersecurity,sql; python; api; cybersecurity; data analysis; git,python; apis; sql; git; javascript; html; css; react,docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.7,0.6,1.0,0.5,1.0,1.0,0.5,68.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,79,Tabby,Intern Data Engineer,Riyadh,Internship,In person,Data Modeling; data quality checks; ETL/ELT; pipelines; Python; SQL,Strong SQL; Python for data processing; data modeling basics (per posting).,Data Engineering,Not stated,https://sa.linkedin.com/jobs/view/intern-data-engineer-at-tabby-%D8%AA%D8%A7%D8%A8%D9%8A-4370992356,True,Backend Engineering,FinTech; Software Development; Data Science; Cybersecurity; Data Engineering,sql; python; api; cybersecurity; data analysis; machine learning,python; apis; sql; git; machine learning; data analysis; etl,docker; testing; cloud; rest apis; nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi,0.6,1.0,1.0,1.0,0.5,1.0,1.0,0.5,80.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,80,Tabby,No-Code / AI Agents Engineering Intern,Riyadh,Internship,In person,AI agents tooling; automation; evaluation; internal platforms; iteration; LLM,See posting.,General Computing,Not stated,https://sa.linkedin.com/jobs/view/no-code-ai-agents-engineering-intern-at-tabby-%D8%AA%D8%A7%D8%A8%D9%8A-4370991348,True,Backend Engineering,FinTech; Software Development; Data Science; Cybersecurity; Data Engineering,sql; python; api; cybersecurity; data analysis; machine learning,python; apis; sql; git; machine learning; data analysis; etl,docker; testing; cloud; rest apis; nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi,0.6,0.7,0.6,1.0,0.5,1.0,1.0,0.5,68.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,81,Bank Albilad,Cooperative Training Program,Saudi Arabia,COOP,In person,ITIL; Cybersecurity Fundamentals,Saudi; bachelor student; GPA >=2.5/4 or 3/5; training required for graduation; must complete full training period (per page).,Cybersecurity,Not stated,https://www.bankalbilad.com.sa/ar/about/Pages/Training.aspx,True,Cybersecurity,Cybersecurity; FinTech; Software Development; Data Science,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; sql; python; api; data analysis,linux; networking; cybersecurity fundamentals; security fundamentals; python; apis; sql; git,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; docker; testing; cloud; rest apis,0.6,0.7,0.0,0.5,0.5,1.0,1.0,0.5,54.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,82,Saudi Ground Services (SGS),COOP Program,Jeddah,COOP,In person,ITIL,COOP must be graduation requirement; GPA >=2.5/4 or 3.5/5; fluent Arabic/English (per posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/coop-program-at-sgs-saudi-ground-services-4338575227,True,,,,,,0.6,0.0,0.0,0.0,0.5,1.0,1.0,0.5,35.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,83,CEER,Cooperative Training Program (COOP),Riyadh,COOP,In person,ITIL,Final academic year; major relevant; GPA >=2.5/4 or 3.5/5; valid approved COOP request (per posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/cooperative-training-program-coop-at-ceer-4268954263,True,,,,,,0.6,0.0,0.0,1.0,0.5,1.0,1.0,0.5,45.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,84,Al Rajhi Takaful,Coop Training Program,Riyadh,COOP,In person,ITIL; Cybersecurity Fundamentals,Saudi; GPA >=2.5/4 or 3/5; good English; must pass personal interview; duration 6 months (per posting).,Cybersecurity,Not stated,https://sa.linkedin.com/jobs/view/coop-training-program-at-al-rajhi-takaful-4225638574,True,Cybersecurity,Cybersecurity; FinTech; Software Development; Data Science,cybersecurity; soc; siem; network security; penetration testing; linux; incident response; vulnerability assessment; networking; sql; python; api; data analysis,linux; networking; cybersecurity fundamentals; security fundamentals; python; apis; sql; git,siem; soc; penetration testing; incident response; vulnerability assessment; firewall; network monitoring; docker; testing; cloud; rest apis,0.6,0.7,0.0,1.0,0.5,1.0,1.0,0.5,59.0
training-de,Data engineering student applying for training program with ETL and Python.,DE,,Riyadh,,python; sql,,,Training,On-site,Data Engineering,,85,TAWAL,COOP Training Program,Riyadh,COOP,In person,Networking fundamentals; ITIL; Networking,"Minimum GPA 3/4 or 4/5; majors include Computer Science, Software Engineer, Computer Engineer, MIS; submit required documents (per posting).",Software Engineering,Not stated,https://sa.linkedin.com/jobs/view/coop-training-program-at-tawal-4371964762,True,Network Security,Cybersecurity; Cloud / DevOps; Software Development,networking; network security; cybersecurity; linux; cloud; python; api; sql; git,networking; linux; security fundamentals; cybersecurity fundamentals; python; apis; sql; git; javascript; html; css; react,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment; docker; testing; cloud; rest apis; typescript; ui testing,0.6,0.7,0.6,1.0,0.5,1.0,1.0,0.5,68.0
